,molecule_chembl_id,Ki,units,smiles,pKi
163,CHEMBL2180906,0.83,nM,Cn1cc2c(nc(NC(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,9.080921907623926
164,CHEMBL2368363,0.83,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(I)ccc4Cl)nc(Cl)nc31)[C@H](O)[C@@H]2O,9.080921907623926
165,CHEMBL2064635,0.85,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,9.070581074285707
166,CHEMBL3311282,0.86,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,9.065501548756432
167,CHEMBL193421,0.86,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,9.065501548756432
168,CHEMBL349716,0.86,nM,CCCCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,9.065501548756432
169,CHEMBL211055,0.86,nM,CCn1cc2c(n1)N=C(NC(=O)Nc1ccc(F)cc1)N1NC(c3ccco3)=NC21,9.065501548756432
170,CHEMBL164381,0.86,nM,CCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,9.065501548756432
171,CHEMBL164685,0.86,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,9.065501548756432
172,CHEMBL132629,0.87,nM,N[C@H]1[C@@H](O)[C@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)O[C@@H]1CO,9.060480747381382
173,CHEMBL200854,0.89,nM,CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,9.050609993355087
174,CHEMBL4752619,0.896,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)cc(C#Cc4ccc(F)s4)nc31)[C@H](O)[C@@H]2O,9.047691990337874
175,CHEMBL122819,0.9,nM,CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OCC)cc3)nn12,9.045757490560675
176,CHEMBL4530682,0.9,nM,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccco3)nc12,9.045757490560675
177,CHEMBL4068467,0.9,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@H](O)[C@@H]1O,9.045757490560675
178,CHEMBL164281,0.91,nM,Cn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,9.040958607678906
179,CHEMBL3407767,0.91,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(OC)c4)nc31)[C@H](O)[C@@H]2O,9.040958607678906
180,CHEMBL138332,0.91,nM,CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,9.040958607678906
181,CHEMBL350830,0.91,nM,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,9.040958607678906
182,CHEMBL2181971,0.91,nM,OC[C@H]1O[C@@H](n2cnc3c(NCC4c5ccccc5-c5ccccc54)ncnc32)[C@H](O)[C@@H]1O,9.040958607678906
183,CHEMBL2064643,0.91,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)cc4)nc31)[C@H](O)[C@@H]2O,9.040958607678906
184,CHEMBL574775,0.93,nM,CCCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,9.031517051446064
185,CHEMBL576538,0.95,nM,COc1ccc(CC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,9.022276394711152
186,CHEMBL123705,0.95,nM,CCCCc1nc2[nH]cnc2c2nc(-c3ccc(C(F)(F)F)cc3)nn12,9.022276394711152
187,CHEMBL2064637,0.97,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccccc4F)nc31)[C@H](O)[C@@H]2O,9.013228265733755
188,CHEMBL574483,0.97,nM,Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,9.013228265733755
189,CHEMBL611359,0.97,nM,CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O,9.013228265733755
190,CHEMBL2064638,0.97,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(F)c4)nc31)[C@H](O)[C@@H]2O,9.013228265733755
191,CHEMBL165044,0.97,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,9.013228265733755
192,CHEMBL2092788,0.97,nM,CCNc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,9.013228265733755
193,CHEMBL595569,0.97,nM,CNc1ncnc2c1ncn2[C@@H]1S[C@H](C(=O)NC2CCCC2)[C@@H](O)[C@H]1O,9.013228265733755
194,CHEMBL257405,0.98,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#C[Si](C)(C)C)nc31)[C@H](O)[C@@H]2O,9.008773924307505
195,CHEMBL574061,0.98,nM,CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,9.008773924307505
196,CHEMBL3612935,1.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC4CC4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,9.0
197,CHEMBL209122,1.0,nM,COc1ccc(-n2nc3c(NC(=O)c4ccccc4)nc4c(N)cccc4n3c2=O)cc1,9.0
198,CHEMBL4087331,1.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC4CCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,9.0
199,CHEMBL4072249,1.0,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC2CC2)c(=O)n1Cc1ccccc1,9.0
200,CHEMBL2064636,1.01,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccccn4)nc31)[C@H](O)[C@@H]2O,8.995678626217357
201,CHEMBL349464,1.01,nM,CCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,8.995678626217357
202,CHEMBL362190,1.01,nM,Cn1cc2c(nc(NC(=O)NC3CCCCC3)n3nc(-c4ccco4)nc23)n1,8.995678626217357
203,CHEMBL204634,1.02,nM,CCCCC#Cc1nc(NCC)c2ncn([C@@H]3O[C@H](C(=O)NCC)[C@@H](O)[C@H]3O)c2n1,8.991399828238082
204,CHEMBL165073,1.03,nM,CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,8.987162775294827
205,CHEMBL606630,1.04,nM,CNc1ncnc2c1ncn2[C@@H]1S[C@H](C(=O)NC2CCC2)[C@@H](O)[C@H]1O,8.98296666070122
206,CHEMBL523797,1.06,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(Cl)nc21,8.97469413473523
207,CHEMBL4758353,1.06,nM,CCCCC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC,8.97469413473523
208,CHEMBL2064644,1.07,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(N)c4)nc31)[C@H](O)[C@@H]2O,8.97061622231479
209,CHEMBL2180933,1.07,nM,Cc1ccc(CNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,8.97061622231479
210,CHEMBL201427,1.1,nM,CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,8.958607314841775
211,CHEMBL223514,1.1,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)[C@H](O)[C@@H]1O,8.958607314841775
212,CHEMBL260563,1.1,nM,CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.958607314841775
213,CHEMBL605054,1.1,nM,CNC(=O)C[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H](O)[C@H]1O,8.958607314841775
214,CHEMBL400812,1.1,nM,COc1ccc(C(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccc(C)cc4)nn23)cc1,8.958607314841775
215,CHEMBL3612932,1.1,nM,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,8.958607314841775
216,CHEMBL119709,1.1,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.958607314841775
217,CHEMBL163968,1.11,nM,CCCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,8.954677021213342
218,CHEMBL4791368,1.13,nM,CCCNc1nc(C#Cc2ccc(F)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,8.94692155651658
219,CHEMBL3407787,1.15,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#CC4CC4)nc31)[C@H](O)[C@@H]2O,8.939302159646388
220,CHEMBL565678,1.17,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCC(=O)OC)nc31)[C@H](O)[C@@H]2O,8.931814138253838
221,CHEMBL436649,1.17,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCC(=O)OC)nc31)[C@H](O)[C@@H]2O,8.931814138253838
222,CHEMBL383836,1.17,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc(OC)c4)nc32)[C@H](O)[C@@H]1O,8.931814138253838
223,CHEMBL594625,1.17,nM,O=C(NC1CCC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.931814138253838
224,CHEMBL608680,1.19,nM,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O,8.924453038607469
225,CHEMBL3612944,1.2,nM,CCNc1nc(-n2cc(-c3ccc(Cl)s3)nn2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,8.920818753952375
226,CHEMBL410115,1.2,nM,CNc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.920818753952375
227,CHEMBL4074587,1.2,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC(C)C)c(=O)n1Cc1ccccc1,8.920818753952375
228,CHEMBL4059466,1.2,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC2CC2)c(=O)n1Cc1ccc(Br)cc1,8.920818753952375
229,CHEMBL574132,1.2,nM,COc1ccc(-n2cc3nc(C)[nH]c(=O)c3n2)cc1,8.920818753952375
230,CHEMBL4068128,1.2,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC2CC2)c(=O)n1Cc1ccc(Cl)cc1,8.920818753952375
231,CHEMBL572906,1.2,nM,CCCCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,8.920818753952375
232,CHEMBL4097468,1.2,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(F)c5)ncnc43)[C@H](O)[C@@H]2O)n1,8.920818753952375
233,CHEMBL4294479,1.21,nM,CCc1ccc(COC(=O)c2cnc(NC)n3nc(-c4ccco4)nc23)cc1,8.91721462968355
234,CHEMBL575604,1.22,nM,Cn1cc2c(nc(NC(=O)Cc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,8.913640169325252
235,CHEMBL2064642,1.22,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)cc4)nc31)[C@H](O)[C@@H]2O,8.913640169325252
236,CHEMBL2402024,1.23,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccccc4)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,8.910094888560602
237,CHEMBL123462,1.25,nM,CCCCc1nc2[nH]cnc2c2nc(-c3ccc(N(C)C)cc3)nn12,8.903089986991944
238,CHEMBL576369,1.25,nM,Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,8.903089986991944
239,CHEMBL204366,1.28,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCCCCO)nc32)[C@H](O)[C@@H]1O,8.892790030352131
240,CHEMBL205850,1.29,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4ccccc4[N+](=O)[O-])nc32)[C@H](O)[C@@H]1O,8.88941028970075
241,CHEMBL402574,1.3,nM,C#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@]4(C(=O)NC)C[C@H]34)c2n1,8.886056647693163
242,CHEMBL383689,1.3,nM,Cn1cc2c(nc(NC(=O)Nc3cccc[n+]3C)n3nc(-c4ccco4)nc23)n1.[I-],8.886056647693163
243,CHEMBL219256,1.3,nM,CNc1nc(-n2cc(CC3CCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.886056647693163
244,CHEMBL191809,1.3,nM,COc1ccc(Cl)cc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.886056647693163
245,CHEMBL255907,1.3,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(OC)ccc4OC)nc(I)nc31)[C@H](O)[C@@H]2O,8.886056647693163
246,CHEMBL139417,1.3,nM,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(I)c4)ncnc31)C(O)C2O,8.886056647693163
247,CHEMBL489795,1.3,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@@H]3c3ccccc3)nc(Cl)nc21,8.886056647693163
248,CHEMBL204526,1.31,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)C4CCCCC4)nc32)[C@H](O)[C@@H]1O,8.882728704344236
249,CHEMBL3753544,1.31,nM,COc1ccc(C(=O)Nc2nc(-c3ccc(OC)cc3)nc3cn(-c4ccccc4)nc23)cc1,8.882728704344236
250,CHEMBL4086325,1.31,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccco5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,8.882728704344236
251,CHEMBL1834630,1.33,nM,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Cl)cc4)nn23)cc1,8.876148359032914
252,CHEMBL2064653,1.34,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,8.872895201635192
253,CHEMBL439335,1.35,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.869666231504993
254,CHEMBL594619,1.35,nM,CNc1ncnc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,8.869666231504993
255,CHEMBL4067750,1.39,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC4CCC4)ncnc32)[C@H](O)[C@@H]1O,8.856985199745905
256,CHEMBL429131,1.4,nM,CCCSc1nc(NC(C)=O)cc(OCCc2ccccc2)n1,8.853871964321762
257,CHEMBL4087363,1.4,nM,C=CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.853871964321762
258,CHEMBL2112157,1.4,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(OC)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.853871964321762
259,CHEMBL262363,1.4,nM,Nc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.853871964321762
260,CHEMBL386698,1.4,nM,COc1ccc(Cl)c(CNc2nc(N=[N+]=[N-])nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,8.853871964321762
261,CHEMBL410095,1.4,nM,CCNc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.853871964321762
262,CHEMBL4098263,1.4,nM,COc1ccc(Cn2c(=O)n(CC3CC3)c(=O)c3c2nc2cc(OC)ccn23)cc1,8.853871964321762
263,CHEMBL490607,1.42,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc4ccccc34)nc(Cl)nc21,8.847711655616944
264,CHEMBL490605,1.44,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc21,8.84163750790475
265,CHEMBL3407779,1.45,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cc(C)c(C)o4)nc31)[C@H](O)[C@@H]2O,8.838631997765026
266,CHEMBL5178814,1.46,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(OC)c(O)c4)nc(OCC4CC4)nc31)[C@H](O)[C@@H]2O,8.835647144215564
267,CHEMBL1800783,1.46,nM,C=CCN1C(=O)N2C[C@@H](CC)N=C2c2[nH]c(-c3cc(OC)nn3C)nc21,8.835647144215564
268,CHEMBL16488,1.47,nM,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,8.832682665251824
269,CHEMBL422820,1.47,nM,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,8.832682665251824
270,CHEMBL4059977,1.49,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O,8.826813731587727
271,CHEMBL369744,1.5,nM,CNCC(=O)NC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(N)c(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.823908740944319
272,CHEMBL494086,1.5,nM,O[C@@H]1[C@H](O)CS[C@H]1n1cnc2c(NCc3cccc(Cl)c3)ncnc21,8.823908740944319
273,CHEMBL3407780,1.5,nM,CCc1ccc(C#Cc2nc(NC)c3ncn([C@H]4[C@H](O)[C@H](O)[C@]5(C(=O)NC)C[C@H]45)c3n2)o1,8.823908740944319
274,CHEMBL4082732,1.5,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC2CC2)c(=O)n1Cc1cccc(C)c1,8.823908740944319
275,CHEMBL2112161,1.5,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(SC)nc31)[C@H](O)[C@@H]2O,8.823908740944319
276,CHEMBL259938,1.5,nM,CC(C)Nc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.823908740944319
277,CHEMBL353319,1.5,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.823908740944319
278,CHEMBL4084043,1.5,nM,CCCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.823908740944319
279,CHEMBL133566,1.5,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccc(N)c(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.823908740944319
280,CHEMBL3311284,1.51,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,8.821023052706831
281,CHEMBL27376,1.51,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.821023052706831
282,CHEMBL490405,1.58,nM,COc1ccc(OC)c(CNc2nc(Cl)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)c1,8.801342913045577
283,CHEMBL4076561,1.59,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccs5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,8.79860287567955
284,CHEMBL2064641,1.6,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,8.795880017344075
285,CHEMBL141154,1.6,nM,CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,8.795880017344075
286,CHEMBL205226,1.6,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#C[C@@H](C)O)nc32)[C@H](O)[C@@H]1O,8.795880017344075
287,CHEMBL327039,1.6,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1O,8.795880017344075
288,CHEMBL374462,1.6,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)[C@H](O)[C@@H]1O,8.795880017344075
289,CHEMBL2112175,1.6,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(N)nc31)[C@H](O)[C@@H]2O,8.795880017344075
290,CHEMBL235513,1.6,nM,COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3n3c(=O)c(-c4ccccc4)nn23)cc1,8.795880017344075
291,CHEMBL3407781,1.62,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cc5ccccc5o4)nc31)[C@H](O)[C@@H]2O,8.790484985457368
292,CHEMBL201324,1.63,nM,CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCCC(C)C)[C@@H](O)[C@H]1O,8.787812395596042
293,CHEMBL2064645,1.65,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,8.782516055786093
294,CHEMBL387921,1.66,nM,O[C@@H]1[C@H](O)CS[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(Cl)nc21,8.779891911959945
295,CHEMBL2064646,1.66,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cc(F)cc(F)c4)nc31)[C@H](O)[C@@H]2O,8.779891911959945
296,CHEMBL2064651,1.67,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc5ccccc45)nc31)[C@H](O)[C@@H]2O,8.777283528852417
297,CHEMBL3407788,1.68,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#CC4CCCCC4)nc31)[C@H](O)[C@@H]2O,8.774690718274137
298,CHEMBL4285922,1.7,nM,CCCSc1nc(NC(C)=O)cc(O[C@H](C)c2ccccc2)n1,8.769551078621726
299,CHEMBL385771,1.7,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(I)nc32)[C@H](O)[C@@H]1O,8.769551078621726
300,CHEMBL223326,1.7,nM,CONc1nc(C#CC2CCCCC2O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.769551078621726
301,CHEMBL3612940,1.7,nM,CCNc1cc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,8.769551078621726
302,CHEMBL4295054,1.71,nM,CNc1ncc(C(=O)OCc2ccccc2OC)c2nc(-c3ccco3)nn12,8.767003889607846
303,CHEMBL1834622,1.71,nM,Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1,8.767003889607846
304,CHEMBL4797620,1.72,nM,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(C)C,8.76447155309245
305,CHEMBL1834627,1.72,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccc(Br)cc4)nc23)n1,8.76447155309245
306,CHEMBL3407774,1.76,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cnccn4)nc31)[C@H](O)[C@@H]2O,8.75448733218585
307,CHEMBL4103146,1.76,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccc5ccccc5c4)ncnc32)[C@H](O)[C@@H]1O,8.75448733218585
308,CHEMBL219910,1.8,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(-n4cc(-c5ccccn5)nn4)nc32)[C@H](O)[C@@H]1O,8.744727494896694
309,CHEMBL3414937,1.8,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,8.744727494896694
310,CHEMBL402848,1.8,nM,CCCSc1nc(NC(C)=O)cc(OCc2ccc(OC)cc2)n1,8.744727494896694
311,CHEMBL307199,1.8,nM,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.744727494896694
312,CHEMBL3753976,1.82,nM,O=C(c1ccco1)N(C(=O)c1ccco1)c1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12,8.739928612014925
313,CHEMBL208160,1.84,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)C4CCCC4)nc32)[C@H](O)[C@@H]1O,8.735182176990463
314,CHEMBL342873,1.9,nM,OCC12CC1C(n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)C(O)C2O,8.721246399047171
315,CHEMBL221206,1.9,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.721246399047171
316,CHEMBL4103705,1.9,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.721246399047171
317,CHEMBL2401955,1.9,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(S(=O)(=O)O)c4)nc31)[C@H](O)[C@@H]2O,8.721246399047171
318,CHEMBL427077,1.9,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(F)cc4)nc32)[C@H](O)[C@@H]1O,8.721246399047171
