,smiles,pchembl
2677,Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,5.97
2678,COc1ccc(NC(=O)Nc2nc3nn(CCc4cccc5ccccc45)cc3c3nc(-c4ccco4)nn23)cc1,6.3
2679,COc1ccccc1CNc1nc(N)c2nc(-c3cccs3)sc2n1,6.56
2680,CCCn1c(=O)c2c(nc3C=C(CC)Cn32)n(Cc2ccccc2)c1=O,8.46
2681,Nc1ncnc2c1nc(C=CC(=O)c1ccccc1)n2C1OC(CO)C(O)C1O,5.01
2682,CCCCC#Cc1nc2c(ncn2C2SCC(O)C2O)c(NCc2cccc(F)c2)n1,6.82
2683,Cn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccc(Br)cc3)nc21,9.46
2684,CN1CCN(c2ncnc3c2nc(Nc2ccccc2)s3)CC1,5.37
2685,CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21,8.37
2686,CCC(CC)C(=O)Nc1cc(-c2cc3c(cc2)OCO3)nc(-c2ccccc2)n1,6.2
2687,CC(C)(C)NC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.8100000000000005
2688,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4nc(-c5ccccc5C(F)(F)F)no4)nc3)n2)n(CCC)c1=O,6.47
2689,CCc1ccc(Cn2c(=O)n(CC3CC3)c(=O)c3c2nc2cc(OC)ccn23)cc1,9.175
2690,Cn1cc2c(n1)nc(NNC(=O)OC(C)(C)C)n1nc(-c3ccco3)nc21,6.76
2691,C=CCN1C(=O)N2CC(C)N=C2c2c1[nH]c(-c1nn(C)c(C)c1)n2,7.936666666666666
2692,CNc1ncc(C(=O)OCc2cc(OC)ccc2)c2nc(-c3ccco3)nn12,8.13
2693,O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1,7.62
2694,O=[N+]([O-])c1nc2c(ncn2C2OC(CO)C(O)C2O)c(NCc2ccccc2)n1,6.79
2695,Cc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,8.41
2696,Cn1cc2c(n1)nc(NC(=O)N[n+]1ccccc1)n1nc(-c3ccco3)nc21,11.0
2697,CNC(=O)C1SC(n2cnc3c2ncnc3NC)C(O)C1O,8.92
2698,CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(C)cc12,4.0
2699,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(-c4cc([N+](=O)[O-])ccc4)nn1)nc3NCc1cc(Cl)ccc1)C(O)C2O,7.97
2700,c1ccc(Nc2nc3c(cccc3)c3c2nc(C2CCCC2)[nH]3)cc1,6.11
2701,Nc1nc(-c2cncs2)c2nnn(Cc3ccccc3F)c2n1,5.75
2702,NCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.79
2703,COc1ccc(-c2nc3c(nc(C)nc3O)s2)cc1,7.42
2704,CONc1c2ncn(C3OC(CO)C(O)C3O)c2nc(C#Cc2ccc(CC#N)cc2)n1,8.43
2705,CC(=O)Nc1nc(O)c2c3c(CCC3)sc2n1,5.87
2706,CCOC(=O)C(CC(C)C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,9.3
2707,CNc1c2ncn(C3OC(C(=O)NCCC(C)C)C(O)C3O)c2nc(Cl)n1,8.79
2708,Nc1nc(OCCc2cc3c(cccc3)[nH]2)nc2c1ncn2C1OC(CO)C(O)C1O,6.29
2709,c1ccc(CNc2nc3nc(-c4ccco4)nn3c(NCc3ccccc3)n2)cc1,7.43
2710,CCNC(=O)C1OC(n2cnc3c2nc(-n2ccnn2)nc3NC)C(O)C1O,8.68
2711,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCC(=O)O)nc3NCc1cc(Cl)ccc1)C(O)C2O,6.949999999999999
2712,OC1C(O)C(n2cnc3c2nc(C#Cc2ccccc2)nc3NCc2cccc(Cl)c2)C2CC12,7.41
2713,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCC(=O)N2CCNCC2)C(O)C1N,8.03
2714,CCn1cc2c(n1)nc(NC(=O)Nc1ccc(C)cc1)n1nc(-c3ccco3)nc21,8.85
2715,CCNC(=O)C1OC(n2cnc3c2ncnc3Nc2ccc(OCC(=O)Nc3cc4c(cc3)OCO4)cc2)C(O)C1O,7.09
2716,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1ccco1,5.52
2717,CCCOC(=O)c1c(CC)c(C(=O)SCC)c(CC)[n+](C)c1-c1ccccc1,6.32
2718,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2ccc(NC(=O)CCC(=O)NCCc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)C(O)C1O,8.65
2719,CCCOC(=O)c1c(CCC)c(C(=O)SCCCF)c(CC)[n+](C)c1-c1ccccc1,6.33
2720,CCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)NCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c45)cc3)[nH]2)c1=O,6.04
2721,O=c1[nH]c(=O)c2c(nc(-c3ccco3)c(-c3ncncc3)c2)[nH]1,5.2
2722,Nc1nc(OCCCCc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,6.45
2723,CCOC(=O)c1cnc(NCc2cc(OC)c(OC)cc2)n2nc(-c3ccco3)nc12,7.41
2724,Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NCc3ccc(Cl)cc3)CC1)n1nc(-c3ccco3)nc21,7.6
2725,CCOC(O)=C1C(C)=NC(c2ccccc2)=C(C(=O)OCc2ccccc2)C1C=Cc1ccccc1,7.23
2726,Cn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccc(F)cc3)nc21,9.7
2727,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccc(C(F)(F)F)cc5)c4)nc3)n2)n(CC)c1=O,5.42
2728,CCOC(=O)c1cnc(N2CCNCC2)n2nc(-c3ccco3)nc12,4.54
2729,CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,8.3
2730,OC1C(O)C(n2cnc3c2nc(C#Cc2ccc(F)s2)nc3NCCc2cc(F)ccc2)C2CC12,7.25
2731,CNC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12,6.14
2732,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)C(O)C1O,5.73
2733,COc1ccc(-c2csc(NC3OC(=O)c4c3ccc(OC)c4OC)n2)cc1,5.89
2734,CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3Nc2ccc(OCC(=O)Nc3ccc(OC)cc3)cc2)C(O)C1O,7.0
2735,COc1cc(OC)c(-c2nc(-c3ccc(OC)cc3OC)nc(NC(C)=O)c2)cc1,8.27
2736,CNc1ncc(C(=O)OCc2c(Cl)cccc2)c2nc(-c3ccco3)nn12,8.22
2737,CC(C)(C)OC(=O)NCCNc1nc2nc(-c3ccco3)nn2c(NCCNC(=O)OC(C)(C)C)n1,5.07
2738,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3N(C)c1cccc(Cl)c1)C(O)C2O,9.866666666666667
2739,Nc1nc(-c2ccc(NC(=O)CCC(=O)O)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.16
2740,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(-c5ccco5)cc4)nn23)cc1,9.7
2741,O=C(Nc1nc(-c2ccccc2)c(-c2nc3c(cccc3)c(=O)n2-c2ccccc2)s1)c1ccco1,6.89
2742,O=C(Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1,6.6
2743,Cc1cc(Cn2nnc3c2nc(N)nc3-c2ccco2)ccc1,6.44
2744,Nc1nc2c(nnn2Cc2c(F)cccc2)c(-c2c[nH]nn2)n1,5.55
2745,Clc1ccc(-c2nc(-c3ccc(Cl)cc3)c3[nH]cnc3n2)cc1,7.17
2746,Clc1cc2c([nH]c(-c3nc4c(cccc4)nc3)n2)c(Cl)c1,6.16
2747,Nc1c2nc(-c3ccco3)sc2nc(NCc2ccccn2)n1,7.23
2748,Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1,5.94
2749,COc1ccc(-n2nc3c(N)nc(-c4ccccc4)cn3c2=O)cc1,6.93
2750,O=C(Nc1nc(-c2ccccc2)c(-c2nc(O)c3ccccc3n2)s1)c1ccco1,5.41
2751,CCCCn1c(=O)c2c(nc3N(CCc4ccc(OCC(=O)NCCN(CC)CC)cc4)CCCn32)n(CCCC)c1=O,6.81
2752,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1cc4c5c(ccc4)ccc4cccc1c45)nc3NCc1cc(Cl)ccc1)C(O)C2O,6.226666666666667
2753,O=P(O)(O)OCC12CC1C(n1cnc3c(O)ncnc31)C(O)C2O,4.96
2754,CCOC(=O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,8.0
2755,CCCCCNC(=O)Nc1nc2nn(CC3CCCCC3)cc2c2nc(-c3ccco3)nn12,6.9
2756,Cn1cc2c(n1)nc(NC(=O)Cc1ccc(C(F)(F)F)cc1)n1nc(-c3ccco3)nc21,8.91
2757,Clc1ccc(-c2nc(N3CCCCC3)c3[nH]cnc3n2)cc1Cl,7.1
2758,OCC1OC(n2cnc3c2nc(-n2cccn2)nc3NC23CCC(CC2)C3)C(O)C1O,5.9
2759,N#Cc1ccc(Cn2nnc3c2nc(N)nc3-c2ccco2)cc1,5.98
2760,CNc1nc(-n2cc(Cc3ccccc3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O,8.02
2761,Cc1cc(-n2nc3c(NC4CCCC4)nc4c(cccc4)n3c2=O)ccc1,7.56
2762,O=C(NCC1CC1)C1SC(n2cnc3c2ncnc3NCc2cccc(I)c2)C(O)C1O,8.67
2763,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(OCCc2ccc(F)cc2)n1,6.95
2764,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cc(C#CCCCC(=O)NCCNC(C)=O)ccc1)C(O)C2O,8.54
2765,CCOC(=O)c1cnc(NCc2ccc(Cl)cc2)n2nc(-c3ccco3)nc12,7.25
2766,NC(=O)N=NNc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1,6.68
2767,Cn1cc2c(n1)nc(NC(=O)NC1CCN(Cc3ccc(C#N)cc3)CC1)n1nc(-c3ccco3)nc21,7.93
2768,CNc1ncc(C(=O)NCCOc2ccccc2)c2nc(-c3ccco3)nn12,7.79
2769,COc1cc2nc3c(c(=O)n(CC4CC4)c(=O)n3Cc3ccc(Br)cc3)n2cc1,8.91
2770,CNC(=O)C12CC1C(n1cnc3c(NC)nc(N)nc31)C(O)C2O,8.8
2771,Cn1cc2c(n1)nc(N=C(Nc1ccc(F)cc1)Nc1ccc(F)cc1)n1nc(-c3ccco3)nc21,6.91
2772,Cn1cc2c(n1)nc(NCC1CCCCC1)n1nc(-c3ccco3)nc21,7.33
2773,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(Cl)cc4)nc31)C(O)C2O,8.91
2774,CCOC(=O)c1cnc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc12,5.59
2775,O=[N+]([O-])c1nc2c(ncn2C2OC(CO)C(O)C2O)c(NC2CCCC2)n1,6.65
2776,CCCn1c(=O)c2c(c(O)c(-c3ccccc3)[nH]2)n(CCC)c1=O,6.74
2777,CC(C)(C)Cn1cc2c(Cl)nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)nc2n1,5.19
2778,O=C(Nc1cc(Cl)ccc1)Nc1nc2nn(CCc3c(Br)cc(Br)c(Br)c3)cc2c2nc(-c3ccco3)nn12,5.65
2779,COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3)n2)c1,8.55
2780,CCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,8.48
2781,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(=C(O)OCC(O)CO)C1C#Cc1ccccc1,6.235
2782,CNC(=O)C1[Se]C(n2cnc3c2ncnc3NC2CCC2)C(O)C1O,8.86
2783,CCCC(=O)Nc1cc(-c2c(F)cccc2)nc(-c2ccccc2F)n1,6.87
2784,c1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,7.42
2785,NCC1C(CO)OC(n2cnc3c2ncnc3NCc2cc(I)ccc2)C1O,5.454
2786,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O,9.12
2787,O=C(C1OC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O)N1CCOCC1,6.29
2788,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc4c(cccc4)c(=O)n3-c3ccc(C)cc3)s2)cc1,7.56
2789,CC(C)c1nc2c(nc(-c3ccccc3)nc2-c2ccccc2)[nH]1,8.02
2790,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(OC)cc5)nc43)C(O)C2O)n1,7.1275
2791,CCC1CN2C(=O)N(Cc3ccccc3)c3c(nc(-c4cc(C)nn4C)[nH]3)C2=N1,7.923333333333333
2792,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cnccc1)C(O)C2O,7.96
2793,O=c1[nH]c2c(cccc2[N+](=O)[O-])n2c(=O)n(-c3ccccc3)nc12,6.55
2794,CNC(=O)C1[Se]C(n2cnc3c2ncnc3NC2CC2)C(O)C1O,8.6
2795,CN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,6.6
2796,Cc1nc2cn(-c3ccccc3)nc2c(N(C(=O)c2ccccc2)C(=O)c2ccccc2)n1,7.48
2797,CCNC(=O)C1OC(n2cnc3c2nc(NCCc2ccc(CCC(=O)NC(Cc4c[nH]c5ccccc45)C(=O)OC)cc2)nc3N)C(O)C1O,6.725
2798,CC(C)(C)OC(=O)NCCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,5.83
2799,Cn1cc2c(n1)nc(NC(C)(C)C(C)(C)C)n1nc(-c3ccco3)nc21,6.89
2800,C=CCN1C(=O)N2CC(C)N=C2c2c1[nH]c(-c1cc(OC)nn1C)n2,8.63
2801,CCC(=O)N1Cc2nc(-c3ccc(OC)cc3)nn2-c2c1ccc(C)c2,7.6
2802,CN1CCN(c2nc(-c3ccc(Cl)c(Cl)c3)nc3c2nc[nH]3)CC1,7.4
2803,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(Cl)c(Cl)c1)n1nc(-c3ccco3)nc21,7.47
2804,CNC(=O)OC(CC(C)C)c1nc(C2OC(=O)CC=CC(C)=CC(O)C(C)C=C(C)C=C(C)C=CC(O)C(C)C(OC)C(C)=CC=CC2C)cs1,6.07
2805,CCCn1cc2c(n1)nc(NC(=O)Nc1ccccc1Cl)n1nc(-c3ccco3)nc21,8.15
2806,COc1ccc(-n2nc3c(NC(=O)c4ccccc4)nc4c(cccc4[N+](=O)[O-])n3c2=O)cc1,6.66
2807,OCC1OC(n2cnc3c2nc(Cl)nc3NC(C2CCC2)C2CCC2)C(O)C1O,4.88
2808,Cc1cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc(C)c1O,7.0
2809,CNC(=O)C1OC(n2cnc3c2ncnc3Nc2ccc3c(c2)C(C)(C)NC3(C)C)C(O)C1O,7.16
2810,Nc1nc2c(ncn2C(=O)NCc2ccco2)c(-c2ccco2)n1,5.71
2811,CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3cccc(Br)c3)C(O)C2O)n1,9.46
2812,CCCCn1cc2c(n1)nc(NC(=O)Nc1ccccc1)n1nc(-c3ccco3)nc21,8.68
2813,O=C(C1OC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O)N1CCN(c2ccc(F)cc2)CC1,5.84
2814,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccncc1,8.21
2815,O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2ccccc2c2cn(-c3ccccc3)nc12,8.21
2816,COc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.08
2817,CNc1nc2nc(-c3ccco3)nn2c(N)n1,5.81
2818,CCCn1cc2c(n1)nc(NC(=O)Nc1ccccc1)n1nc(-c3ccco3)nc21,8.82
2819,CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NC2CCCC2)C(O)C1O,8.065000000000001
2820,CSCC1OC(n2cnc3c2ncnc3N)C(O)C1O,6.17
2821,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,7.5
2822,CCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)n2)n(CCCOC)c1=O,6.02
2823,CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc3COCc3c1)n1nc(-c3ccco3)nc21,6.3
2824,CCCCn1cc2c(n1)nc(NC(=O)Nc1cc(OC)ccc1)n1nc(-c3ccco3)nc21,8.22
2825,Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NC3CCCC3)CC1)n1nc(-c3ccco3)nc21,8.03
2826,CCCn1c(=O)c2c([nH]c3nc(C)cn32)n(Cc2cnccc2)c1=O,7.24
2827,Cc1ccc(-c2nc3cn(Cc4ccccc4)nc3c(N)n2)o1,6.57
2828,CCC(=O)Nc1nc(-c2ccc3OCOc3c2)cc(-c2cc3c(cc2)OCO3)n1,6.9
2829,Cn1cc2c(n1)nc(NCCOc1ccccc1)n1nc(-c3ccco3)nc21,7.41
2830,O=C(Nc1nc(-c2ccccc2)c(-c2nc3c(cccc3)c(=O)n2-c2ccccc2)s1)c1ccccc1,6.96
2831,CNC(=O)C1OC(n2cnc3c(NC)cc(C#Cc4ccc(F)s4)nc32)C(O)C1O,7.58
2832,CCn1ncc2c1nc(N)n1nc(-c3ccc(Cl)cc3)nc21,6.25
2833,O=c1[nH]c(=O)n(Cc2ccccc2)c2c1n1ccc(-c3ccccc3)cc1n2,6.7
2834,CCCn1c(=O)c2c([nH]c(C3CCCC3)n2)n(Cc2ccccc2)c1=O,7.26
2835,Cn1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,4.5
2836,CCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CC,7.87
2837,CCNC(=O)C1OC(n2cnc3c(NC)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O,9.12
2838,O=c1[nH]c2c(nc[nH]2)c(=O)n1CCc1ccccc1,5.12
2839,OC1C(O)C(n2cnc3c2nc(Cl)nc3NC(C2CCC2)C2CC2)C2CC12,5.54
2840,CCn1nnc(C2OC(n3cnc4c(N)nc(N(C)C)nc43)C(O)C2O)n1,6.91
2841,COc1ccc(-c2nn(-c3ccccc3)c(NC(=O)Nc3ccccc3)n2)cc1,6.26
2842,COc1cc(CNc2nc(N=[N+]=[N-])nc3c2ncn3C2OC(CO)C(O)C2O)c(Cl)cc1,8.85
2843,Cc1ccc(-c2n[nH]c(NC(=O)COc3ccccc3)n2)cc1,5.5
2844,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCCCOC(=O)c2cc(S(=O)(=O)F)ccc2)c1=O,7.1
2845,CCNC(=O)C1OC(n2cnc3c2ncnc3NCCCCCCCCNc2ccc([N+](=O)[O-])c3nonc23)C(O)C1O,8.13
2846,CONC(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,7.06
2847,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1cc(F)cc(F)c1)nc3NC)C(O)C2O,8.78
2848,CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)NC4CCN(Cc5ccccc5)CC4)cc3)[nH]2)c1=O,5.68
2849,Cc1cn2c(=O)n(-c3ccccc3)nc2c(=O)[nH]1,7.22
2850,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccccc5OC)c4)nc3)n2)n(CCC)c1=O,5.31
2851,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1c(Cl)cccc1,6.39
2852,CCC(=O)N1Cc2nc(-c3ccccc3)nn2-c2c1ccc(C)c2,8.19
2853,CN(CCO)C(=O)C1SC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O,6.9
2854,Nc1ncnc2c1nc(C#Cc1ccccc1)n2C1CC(O)C(CO)O1,6.06
2855,O=C(Nc1nc(-c2ccco2)c(-c2ccncc2)nc1)C1CCC1,5.36
2856,CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2ccccc2C)C(O)C1O,8.6
2857,CC(C)Nc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.76
2858,CCn1c(=O)n(CC(C)C)c(=O)c2c1nc(-c1cn(-c3cnc(C(F)(F)F)cc3)nc1)[nH]2,6.46
2859,COc1ccc(-c2nn3c(NC(=O)c4ccccc4)nc4nn(CCc5ccccc5)cc4c3n2)cc1,7.54
2860,O=C(Cc1ccccc1)Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12,7.34
2861,CCNC(=O)C1OC(n2cnc3c2nc(NCCc2ccc(CCC(=O)NC(Cc4c[nH]cn4)C(=O)O)cc2)nc3N)C(O)C1O,6.29
2862,N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1ccco1,6.17
2863,O=C(Nc1nc2c(cccc2)c2cn(-c3ccccc3)nc12)c1nccnc1,7.19
2864,COC1=CC(C)=CC(C)C(O)C(C)CC(C)=CC=CC(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,5.97
2865,CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,9.05
2866,Cc1cc(Cl)cc2c1nc(-c1nc3c(cccc3)nc1)[nH]2,6.62
2867,OCC1OC(n2cnc3c2nc(Cl)nc3NC2CCOC2)C(O)C1O,4.46
2868,COCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,7.67
2869,CN(C)C(=O)C1SC(n2cnc3c2nc(Cl)nc3NCC2CC2)C(O)C1O,7.51
2870,CCOC(=O)c1cnc(NCC2CCCCC2)n2nc(-c3ccco3)nc12,7.38
2871,COc1ccc(-c2nn3c(n2)c(O)nc2c3cccc2)cc1,8.68
2872,OC1C(CSc2c(F)cccc2)OC(n2cnc3c2ncnc3NC2CCOC2)C1O,6.13
2873,Nc1c2nc(-c3ccco3)sc2nc(NCCc2cccnc2)n1,6.76
2874,O=C(NC1CC1)C1OC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O,8.53
2875,Oc1nc2c(cccc2)c2nn(-c3ccc(F)cc3)cc12,7.57
2876,CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(Cl)c5)CC4)cc3)[nH]2)c1=O,4.62
2877,CCNc1nc(NC2CCCCC2)c2[nH]cnc2n1,5.95
2878,NC(=O)c1nc(N)nc2nn(CCc3ccccc3)cc12,4.48
2879,CCOC(=O)c1nc(N)nc2nn(CC(C)(C)C)cc12,4.98
2880,O=C(Nc1ccncc1)Nc1nc2nn(CCCOCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.85
2881,CCCC(=O)Nc1cc(-c2cc3c(cc2)OCO3)nc(-c2ccc3OCOc3c2)n1,7.23
2882,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)cc(Cl)c2)C(O)C1N,7.6
2883,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1)nc3NCCc1ccccc1)C(O)C2O,8.91
2884,O=C(Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12)c1ccccc1,8.52
2885,COc1ccc(-n2c(C(=O)c3c(C)nc(Nc4ccccc4)s3)cnc2N)cc1,6.24
2886,CCCC#Cc1nc(NCc2cc(Cl)ccc2)c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2n1,9.09
2887,CCOC(=O)c1c(C)[n+](C)c(-c2ccccc2)c(C(=O)OCC)c1CC,6.42
2888,OC1C(O)C(n2cnc3c2nc(Cl)nc3NC(C2CC2)C2CC2)C2CC12,6.33
2889,Nc1nc(NN=CC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,6.66
2890,CONc1c2ncn(C3C(O)C(O)C4CC43)c2nc(C#Cc2c(Cl)cccc2)n1,8.07
2891,Oc1nc2c(cccc2)c2cn(Cc3ccccc3)nc12,7.13
2892,Cc1ccc(Nc2nc3c(ncnc3Cl)s2)cc1,5.33
2893,CCOC(=O)CC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC,7.79
2894,O=C(NCc1cccc(C(F)(F)F)c1)C1OC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,6.45
2895,OC1C(O)C(n2cnc3c2nc(C#Cc2ccc(F)c(F)c2)nc3NCc2cccc(Cl)c2)C2CC12,7.0
2896,CCC(=O)Nc1n[nH]c(-c2ccccc2)n1,6.52
2897,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn(C3OCC(O)C3O)c2n1,6.66
2898,Cc1ccc(S(=O)(=O)n2cc(CCOc3nc4c(ncn4C4OC(CO)C(O)C4O)c(N)n3)c3c2cccc3)cc1,5.87
2899,Cn1cc2c(n1)nc(NC(=O)Nc1ccccc1)n1nc(-c3ccc(-c4ccco4)cc3)nc21,9.8
2900,CCn1nnc(C2OC(n3cnc4c(NC)ncnc43)C(O)C2O)n1,9.32
2901,CCn1cc2c(n1)nc(NC(=O)Nc1ccc(F)cc1)n1nc(-c3ccco3)nc21,8.07
2902,Nc1nc2c(nnn2Cc2cc3c(cc2)[nH]cc3)c(-c2ccco2)n1,6.22
2903,CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc(OC)cc1)n1nc(-c3ccco3)nc21,8.49
2904,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(CC(=O)OCCCCCNC(=O)OC(C)(C)C)cc1)n1nc(-c3ccco3)nc21,8.35
2905,Nc1c2nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)c3nn(-c4ccccc4)c(=O)n3c2ccc1,5.91
2906,O=C(Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12)c1ccco1,7.62
2907,Cc1ccc(-c2nc3c(nnn3Cc3ccccc3F)c(NC(=O)Nc3ccc(F)cc3)n2)cc1,8.22
2908,Cn1cc2c(n1)nc(NC(=O)Nc1cccc(Cl)c1)n1nc(-c3ccco3)nc21,8.4
2909,O=C(Nc1nc2c(cccc2)c2cn(-c3ccccc3)nc12)c1ncccc1,7.81
2910,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccc(-c4ccccc4)cc1)nc3NCc1cccc(Cl)c1)C(O)C2O,8.07
2911,COc1c2nc(NC(=O)N3CCC(C)(O)CC3)sc2c(N2CCOCC2)cc1,5.55
2912,Cn1c(-c2ccc(Cl)cc2)nc2c1ncnc2NC1CCCC1,5.92
2913,CNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCC3)n2)nc1,5.85
